type_debris,waste_quantity,pickup_name,pickup_address,pickup_city,pickup_state,pickup_zip,pickup_lat,pickup_lng,pickup_geocode_confidence,generator_name,generator_address,generator_city,generator_state,generator_zip,transporter_name,receiving_name,receiving_address,receiving_city,receiving_state,receiving_zip,receiving_lat,receiving_lng,receiving_geocode_confidence
Limited-Use Fill,30 Tons,Russo Recycling Company,248-12 Brookville Boulevard,Rosedale,NY,11422,40.6384631,-73.7431888,confirmed,Russo Recycling Company,248-12 Brookville Boulevard Rosedale,Rosedale,NY,11422,"Russo Development Enterprises, Inc.",FREEPORT D.P.W.,355 ALBANY AVENUE,FREEPORT,NY,11520,40.6457602,-73.5679222,confirmed
Residue,30 Tons,Russo Recycling Company,248-12 Brookville Boulevard,Rosedale,NY,11422,40.6384631,-73.7431888,confirmed,Russo Recycling Company,248-12 Brookville Boulevard,Rosedale,NY,11422,"Russo Development Enterprises, Inc.",FREEPORT D.P.W.,355 ALBANY AVENUE,FREEPORT,NY,11520,40.6457602,-73.5679222,confirmed
Limited-Use Fill,30 Cubic Yards,Russo Recycling Company,248-12 Brookville Boulevard,Rosedale,NY,11422,40.6384631,-73.7431888,confirmed,Russo Recycling Company,248-12 Brookville Boulevard,Rosedale,NY,11422,"Russo Development Enterprises, Inc.",Town of Babylon Recycling Center,57 Field Street,West Babylon,NY,11704,40.7321612,-73.3872518,confirmed
Limited-Use Fill,30 Tons,Russo Recycling Company,248-12 Brookville Boulevard,Rosedale,NY,11422,40.6384631,-73.7431888,confirmed,Russo Recycling Company,248-12 Brookville Boulevard Rosedale,Rosedale,NY,11422,"Russo Development Enterprises, Inc.",Town of Babylon Recycling Center,57 Field Street,West Babylon,NY,11704,40.7321612,-73.3872518,confirmed
Limited-Use Fill,30 Tons,Russo Recycling Company,248-12 Brookville Boulevard,Rosedale,NY,11422,40.6384631,-73.7431888,confirmed,Russo Recycling Company,248-12 Brookville Boulevard,Rosedale,NY,11422,"Russo Development Enterprises, Inc.",NICKERSON BEACH D.P.W.,880 L300 BLVD,LIDO BEACH,NY,11561,40.5889926,-73.6254072,unconfirmed
Limited-Use Fill,30 Tons,Russo Recycling Company,248-12 Brookville Boulevard,Rosedale,NY,11422,40.6384631,-73.7431888,confirmed,Russo Recycling Company,248-12 Brookville Boulevard,Rosedale,NY,11422,"Russo Development Enterprises, Inc.",NICKERSON BEACH D.P.W.,880 L300 BLVD,LIDO BEACH,NY,11561,40.5889926,-73.6254072,unconfirmed
Residue,35 Cubic Yards,Russo Reycling Company,248-12 Brookville Boulevard,Rosedale,NY,11422,40.6384631,-73.7431888,confirmed,Russo Reycling Company,248-12 Brookville Boulevard,Rosedale,NY,11422,"Russo Development Enterprises, Inc.",MTA-ESA CQ033-Mid Storage Yard,43-47 Queens Street (Site Entrance),Long Island City,NY,11101,40.7472814,-73.9390523,confirmed
Mix/Other,35 Cubic Yards,Russo Reyding Company,248-12 Brookville Boulevard,Rosedale,NY,11422,40.6384631,-73.7431888,confirmed,Russo Recycling Company,248-12 Brookville Boulevard,Rosedale,NY,11422,"Russo Development Enterprises, Inc.",MTA-ESA CQ033-Mid Storage Yard,43-47 Queens Street (Site Entrance),Long Island City,NY,11101,40.7472814,-73.9390523,confirmed
Mix/Other,35 Cubic Yards,Russo Reycling Company,248-12 Brookville Boulevard Rosedale,Rosedale,NY,11422,40.6384631,-73.7431888,confirmed,Russo Reycling Company,248-12 Brookville Boulevard,Rosedale,NY,11422,"Russo Development Enterprises, Inc.",MTA-ESA CQ033-Mid Storage Yard,43-47 Queens Street (Site Entrance),Long Island City,NY,11101,40.7472814,-73.9390523,confirmed
Limited-Use Fill,35 Cubic Yards,Russo Reycling Company,248-12 Brookville Boulevard,Rosedale,NY,11422,40.6384631,-73.7431888,confirmed,Russo Reycling Company,248-12 Brookville Boulevard,Rosedale,NY,11422,"Russo Development Enterprises, Inc.",MTA-ESA CQ033-Mid Storage Yard,43-47 Queens Street (Site Entrance),Long Island City,NY,11101,40.7472814,-73.9390523,confirmed
Residue,35 Cubic Yards,Russo Recycling Company,248-12 Brookville Boulevard,Rosedale,NY,11422,40.6384631,-73.7431888,confirmed,Russo Reycling Company,248-12 Brookville Boulevard,Rosedale,NY,11422,"Russo Development Enterprises, Inc.",MTA-ESA CQ033-Mid Storage Yard,43-47 Queens Street (Site Entrance),Long Island City,NY,11101,40.7472814,-73.9390523,confirmed
Mix/Other,35 Cubic Yards,Russo Reycling Company,248-12 Brookville Boulevard,Rosedale,NY,11422,40.6384631,-73.7431888,confirmed,Russo Recycling Company,248-12 Brookville Boulevard,Rosedale,NY,11422,"Russo Development Enterprises, Inc.",MTA-ESA CQ033-Mid Storage Yard,43-47 Queens Street (Site Entrance),Long Island City,NY,11101,40.7472814,-73.9390523,confirmed
Mix/Other,35 Cubic Yards,Russo Reycling Company,248-12 Brookville Boulevard,Rosedale,NY,11422,40.6384631,-73.7431888,confirmed,Russo Reycling Company,248-12 Brookville Boulevard,Rosedale,NY,11422,"Russo Development Enterprises, Inc.",MTA-ESA CQ033-Mid Storage Yard,43-47 Queens Street (Site Entrance),Long Island City,NY,11101,40.7472814,-73.9390523,confirmed
Mix/Other,35 Cubic Yards,Russo Reycling Company,248-12 Brookville Boulevard,Rosedale,NY,11422,40.6384631,-73.7431888,confirmed,Russo Recycling Company,248-12 Brookville Boulevard Rosedale,Rosedale,NY,11422,"Russo Development Enterprises, Inc.",MTA-ESA CQ033-Mid Storage Yard,43-47 Queens Street (Site Entrance),Long Island City,NY,11101,40.7472814,-73.9390523,confirmed
Mix/Other,40 Cubic Yards,Russo Recycling Company,248-12 Brookville Boulevard,Rosedale,NY,11422,40.6384631,-73.7431888,confirmed,Russo Recycling Company,248-12 Brockville Boulevard,Rosedale,NY,11422,"Russo Development Enterprises, Inc.","Cardone Concrete, Inc. for Wavecrest Gardens",Beach 22 Street & Seagirt Blvd.,Far Rockaway,NY,11691,40.6011929,-73.7554786,unconfirmed
Mix/Other,40 Cubic Yards,Russo Recycling Company,248-12 Brookville Boulevard,Rosedale,NY,11422,40.6384631,-73.7431888,confirmed,Russo Recycling Company,248-12 Brookville Boulevard,Rosedale,NY,11422,"Russo Development Enterprises, Inc.","Cardone Concrete, Inc. for Wavecrest Gardens",Beach 22 Street & Seagirt Blvd.,Far Rockaway,NY,11691,40.6011929,-73.7554786,unconfirmed
Mix/Other,40 Cubic Yards,Russo Recycling Company,248-12 Brookville Boulevard,Rosedale,NY,11422,40.6384631,-73.7431888,confirmed,Russo Recycling Company,248-12 Brookville Boulevard,Rosedale,NY,11422,"Russo Development Enterprises, Inc.","Cardone Concrete, Inc. for Wavecrest Gardens",Beach 22 Street & Seagirt Blvd.,Far Rockaway,NY,11691,40.6011929,-73.7554786,unconfirmed
Mix/Other,40 Tons,Russo Recycling Company,248-12 Brookville Boulevard,Rosedale,NY,11422,40.6384631,-73.7431888,confirmed,Russo Recycling Company,248-12 Brookville Boulevard,Rosedale,NY,11422,"Russo Development Enterprises, Inc.","Cardone Concrete, Inc. for Wavecrest Gardens",Beach 22 Street & Seagirt Blvd.,Far Rockaway,NY,11691,40.6011929,-73.7554786,unconfirmed
Mix/Other,40 Cubic Yards,Russo Recycling Company,248-12 Brookville Boulevard Rosedale,Rosedale,NY,11422,40.6384631,-73.7431888,confirmed,Russo Recycling Company,248-12 Brookville Boulevard,Rosedale,NY,11422,"Russo Development Enterprises, Inc.","Cardone Concrete, Inc. for Wavecrest Gardens",Beach 22 Street & Seagirt Blvd.,Far Rockaway,NY,11691,40.6011929,-73.7554786,unconfirmed
Mix/Other,40 Tons,Russo Recycling Company,248-12 Brookville Boulevard,Rosedale,NY,11422,40.6384631,-73.7431888,confirmed,Russo Recycling Company,248-12 Brookville Boulevard,Rosedale,NY,11422,"Russo Development Enterprises, Inc.","Cardone Concrete, Inc. for Wavecrest Gardens",Beach 22 Street & Seagirt Blvd.,Far Rockaway,NY,11691,40.6011929,-73.7554786,unconfirmed
Mix/Other,40 Tons,Russo Recycling Company,248-12 Brookville Boulevard,Rosedale,NY,11422,40.6384631,-73.7431888,confirmed,Russo Recycling Company,248-12 Brookville Boulevard,Rosedale,NY,11422,"Russo Development Enterprises, Inc.","Cardone Concrete, Inc. for Wavecrest Gardens",Beach 22 Street & Seagirt Blvd.,Far Rockaway,NY,11691,40.6011929,-73.7554786,unconfirmed
Mix/Other,40 Tons,Russo Recycling Company,248-12 Brookville Boulevard,Rosedale,NY,11422,40.6384631,-73.7431888,confirmed,Russo Recycling Company,248-12 Brookville Boulevard,Rosedale,NY,11422,"Russo Development Enterprises, Inc.","Cardone Concrete, Inc. for Wavecrest Gardens",Beach 22 Street & Seagirt Blvd.,Far Rockaway,NY,11691,40.6011929,-73.7554786,unconfirmed
Mix/Other,40 Cubic Yards,Russa Recycling Company,248-12 Brookville Boulevard Rosedale New York,Rosedale,NY,11422,40.6384631,-73.7431888,confirmed,Russo Recycling Company,248-12 Brookville Boulevard,Rosedale,NY,11422,"Russo Development Enterprises, Inc.","Cardone Concrete, Inc. for Wavecrest Gardens",Beach 22 Street & Seagirt Blvd.,Far Rockaway,NY,11691,40.6011929,-73.7554786,unconfirmed
Mix/Other,40 Cubic Yards,Russo Recycling Company,248-12 Brookville Boulevard,Rosedale,NY,11422,40.6384631,-73.7431888,confirmed,Russo Recycling Company,248-12 Brookville Boulevard,Rosedale,NY,11422,"Russo Development Enterprises, Inc.","Cardone Concrete, Inc. for Wavecrest Gardens",Beach 22 Street & Seagirt Blvd.,Far Rockaway,NY,11691,40.6011929,-73.7554786,unconfirmed
Mix/Other,35 Cubic Yards,Russo Recycling Company,248-12 Brookville Boulevard,Rosedale,NY,11422,40.6384631,-73.7431888,confirmed,Russo Reycling Company,248-12 Brookville Boulevard,Rosedale,NY,11422,"Russo Development Enterprises, Inc.",MTA-ESA CQ033-Mid Storage Yard,43-47 Queens Street (Site Entrance),Long Island City,NY,11101,40.7472814,-73.9390523,confirmed
Limited-Use Fill,35 Cubic Yards,Russo Reycling Company,248-12 Brookville Boulevard,Rosedale,NY,11422,40.6384631,-73.7431888,confirmed,Russo Reycling Company,248-12 Brookville Boulevard,Rosedale,NY,11422,"Russo Development Enterprises, Inc.",MTA-ESA CQ033-Mid Storage Yard,43-47 Queens Street (Site Entrance),Long Island City,NY,11101,40.7472814,-73.9390523,confirmed
Mix/Other,35 Cubic Yards,Russo Reyding Company,248-12 Brookville Boulevard,Rosedale,NY,11422,40.6384631,-73.7431888,confirmed,Russo Recycling Company,248-12 Brookville Boulevard,Rosedale,NY,11422,"Russo Development Enterprises, Inc.",MTA-ESA CQ033-Mid Storage Yard,43-47 Queens Street (Site Entrance),Long Island City,NY,11101,40.7472814,-73.9390523,confirmed
Limited-Use Fill,35 Cubic Yards,Russo Reyding Company,248-12 Brookville Boulevard,Rosedale,NY,11422,40.6384631,-73.7431888,confirmed,Russo Recycling Company,248-12 Brookville Boulevard,Rosedale,NY,11422,"Russo Development Enterprises, Inc.",MTA-ESA CQ033-Mid Storage Yard,43-47 Queens Street (Site Entrance),Long Island City,NY,11101,40.7472814,-73.9390523,confirmed
Construction Waste,35 Cubic Yards,Russo Reycling Company,248-12 Brookville Boulevard,Rosedale,NY,11422,40.6384631,-73.7431888,confirmed,Russo Reycling Company,248-12 Brookville Boulevard Rosedale,Rosedale,NY,11422,"Russo Development Enterprises, Inc.",MTA-ESA CQ033-Mid Storage Yard,43-47 Queens Street (Site Entrance),Long Island City,NY,11101,40.7472814,-73.9390523,confirmed
Limited-Use Fill,35 Cubic Yards,Russo Reycling Company,248-12 Brookville Boulevard,Rosedale,NY,11422,40.6384631,-73.7431888,confirmed,Russo Reycling Company,248-12 Brookville Boulevard,Rosedale,NY,11422,"Russo Development Enterprises, Inc.",MTA-ESA CQ033-Mid Storage Yard,43-47 Queens Street (Site Entrance),Long Island City,NY,11101,40.7472814,-73.9390523,confirmed
Mix/Other,35 Cubic Yards,Russo Reycling Company,248-12 Brookville Boulevard,Rosedale,NY,11422,40.6384631,-73.7431888,confirmed,Russo Reycling Company,248-12 Brookville Boulevard Rosedale,Rosedale,NY,11422,"Russo Development Enterprises, Inc.",MTA-ESA CQ033-Mid Storage Yard,43-47 Queens Street (Site Entrance),Long Island City,NY,11101,40.7472814,-73.9390523,confirmed
Limited-Use Fill,35 Tons,Russo Reycling Company,248-12 Brookville Boulevard,Rosedale,NY,11422,40.6384631,-73.7431888,confirmed,Russo Reycling Company,248-12 Brookville Boulevard Rosedale,Rosedale,NY,11422,"Russo Development Enterprises, Inc.",MTA-ESA CQ033-Mid Storage Yard,43-47 Queens Street (Site Entrance),Long Island City,NY,11101,40.7472814,-73.9390523,confirmed
Mix/Other,35 Tons,Russo Reyding Company,248-12 Brookville Boulevard,Rosedale,NY,11422,40.6384631,-73.7431888,confirmed,Russo Recycling Company,248-12 Brookville Boulevard,Rosedale,NY,11422,"Russo Development Enterprises, Inc.",MTA-ESA CQ033-Mid Storage Yard,43-47 Queens Street (Site Entrance),Long Island City,NY,11101,40.7472814,-73.9390523,confirmed
General Fill,40 Cubic Yards,Bowery Bay,34-01 Berrian Boulevard,Astoria,NY,11105,40.7791772,-73.8956682,unconfirmed,John P. Picone,31 Garden Lane Lawrence,Astoria,NY,11559,"Russo Development Enterprises, Inc.",Russo Recycling Company,24812 Brookville Blvd,Rosedale,NY,11422,40.6384631,-73.7431888,confirmed
Limited-Use Fill,40 Cubic Yards,Bowery Bay,34-01 Berrian Boulevard,Astoria,NY,11105,40.7791772,-73.8956682,unconfirmed,John P. Picone,31 Garden Lane Lawrence NY 11559,Lawrence,NY,11559,"Russo Development Enterprises, Inc.",Russo Recycling Company,24812 Brookville Blvd,Rosedale,NY,11422,40.6384631,-73.7431888,confirmed
Construction Waste,40 Cubic Yards,Bowery Bay,34-01 Berrian Boulevard,Astoria,NY,11105,40.7791772,-73.8956682,unconfirmed,John P. Picone,31 Garden Lane Lawrence,Lawrence,NY,11559,"Russo Development Enterprises, Inc.",Russo Recycling Company,24812 Brookville Blvd,Rosedale,NY,11422,40.6384631,-73.7431888,confirmed
Mix/Other,35 Cubic Yards,Russo Reycling Company,248-12 Brookville Boulevard,Rosedale,NY,11422,40.6384631,-73.7431888,confirmed,Russo Recycling Company,248-12 Brookville Boulevard,Rosedale,NY,11422,"Russo Development Enterprises, Inc.",MTA-ESA CQ033-Mid Storage Yard,43-47 Queens Street (Site Entrance),Long Island City,NY,11101,40.7472814,-73.9390523,confirmed
Mix/Other,35 Cubic Yards,Unknown,700-728 Atlantic Avenue,Brooklyn,NY,11217,40.6825141,-73.9724975,unconfirmed,"Russo Development Enterprises, Inc.",67 East Avenue Lawrence NY,Lawrence,NY,11559,"Russo Development Enterprises, Inc.",Russo Recycling Company,24812 Brookville Blvd,Rosedale,NY,11422,40.6384631,-73.7431888,confirmed
Mix/Other,35 Cubic Yards,Unknown,700-728 Atlantic Avenue,Brooklyn,NY,11217,40.6825141,-73.9724975,unconfirmed,"Russo Development Enterprises, Inc.",67 East Avenue,Lawrence,NY,11559,"Russo Development Enterprises, Inc.",Russo Recycling Company,24812 Brookville Blvd,Rosedale,NY,11422,40.6384631,-73.7431888,confirmed
Mix/Other,35 Tons,"Russo Development Enterprises, Inc.",700-728 Atlantic Avenue,Brooklyn,NY,11217,40.6825141,-73.9724975,unconfirmed,"Russo Development Enterprises, Inc.",67 East Avenue,Lawrence,NY,11559,"Russo Development Enterprises, Inc.",Russo Recycling Company,24812 Brookville Blvd,Rosedale,NY,11422,40.6384631,-73.7431888,confirmed
Limited-Use Fill,35 Cubic Yards,Russo Reycling Company,248-12 Brookville Boulevard,Rosedale,NY,11422,40.6384631,-73.7431888,confirmed,Russo Recycling Company,248-12 Brookville Boulevard,Rosedale,NY,11422,"Russo Development Enterprises, Inc.",MTA-ESA CQ033-Mid Storage Yard,43-47 Queens Street (Site Entrance),Long Island City,NY,11101,40.7472814,-73.9390523,confirmed
Mix/Other,35 Cubic Yards,Russo Reycling Company,248-12 Brookville Boulevard,Rosedale,NY,11422,40.6384631,-73.7431888,confirmed,Russo Recycling Company,248-12 Brookville Boulevard,Rosedale,NY,11422,"Russo Development Enterprises, Inc.",MTA-ESA CQ033-Mid Storage Yard,43-47 Queens Street (Site Entrance),Long Island City,NY,11101,40.7472814,-73.9390523,confirmed
General Fill,35 Cubic Yards,Russo Reycling Company,248-12 Brookville Boulevard,Rosedale,NY,11422,40.6384631,-73.7431888,confirmed,Russo Reycling Company,248-12 Brookville Boulevard,Rosedale,NY,11422,"Russo Development Enterprises, Inc.",MTA-ESA CQ033-Mid Storage Yard,43-47 Queens Street (Site Entrance),Long Island City,NY,11101,40.7472814,-73.9390523,confirmed
Mix/Other,35 Cubic Yards,Russo Reycling Company,248-12 Brookville Boulevard,Rosedale,NY,11422,40.6384631,-73.7431888,confirmed,Russo Recycling Company,248-12 Brookville Boulevard,Rosedale,NY,11422,"Russo Development Enterprises, Inc.",MTA-ESA CQ033-Mid Storage Yard,43-47 Queens Street (Site Entrance),Long Island City,NY,11101,40.7472814,-73.9390523,confirmed
Limited-Use Fill,35 Cubic Yards,Russo Reycling Company,248-12 Brookville Boulevard,Rosedale,NY,11422,40.6384631,-73.7431888,confirmed,Russo Reycling Company,248-12 Brookville Boulevard Rosedale,Rosedale,NY,11422,"Russo Development Enterprises, Inc.",MTA-ESA CQ033-Mid Storage Yard,43-47 Queens Street (Site Entrance),Long Island City,NY,11101,40.7472814,-73.9390523,confirmed
Mix/Other,35 Cubic Yards,Russo Reycling Company,248-12 Brookville Boulevard,Rosedale,NY,11422,40.6384631,-73.7431888,confirmed,Russo Reycling Company,248-12 Brookville Boulevard,Rosedale,NY,11422,"Russo Development Enterprises, Inc.",MTA-ESA CQ033-Mid Storage Yard,43-47 Queens Street (Site Entrance),Long Island City,NY,11101,40.7472814,-73.9390523,confirmed
Limited-Use Fill,35 Cubic Yards,Russo Reycling Company,248-12 Brookville Boulevard,Rosedale,NY,11422,40.6384631,-73.7431888,confirmed,Russo Reycling Company,248-12 Brookville Boulevard,Rosedale,NY,11422,"Russo Development Enterprises, Inc.",MTA-ESA CQ033-Mid Storage Yard,43-47 Queens Street (Site Entrance),Long Island City,NY,11101,40.7472814,-73.9390523,confirmed
Mix/Other,35 Cubic Yards,Russo Reycling Company,248-12 Brookville Boulevard,Rosedale,NY,11422,40.6384631,-73.7431888,confirmed,Russo Recycling Company,248-12 Brookville Boulevard Rosedale,Rosedale,NY,11422,"Russo Development Enterprises, Inc.",MTA-ESA CQ033-Mid Storage Yard,43-47 Queens Street (Site Entrance),Long Island City,NY,11101,40.7472814,-73.9390523,confirmed
Limited-Use Fill,35 Cubic Yards,Russo Reycling Company,248-12 Brookville Boulevard,Rosedale,NY,11422,40.6384631,-73.7431888,confirmed,Russo Recycling Company,248-12 Brookville Boulevard,Rosedale,NY,11422,"Russo Development Enterprises, Inc.",MTA-ESA CQ033-Mid Storage Yard,43-47 Queens Street (Site Entrance),Long Island City,NY,11101,40.7472814,-73.9390523,confirmed
Mix/Other,35 Cubic Yards,Russo Reycling Company,248-12 Brookville Boulevard,Rosedale,NY,11422,40.6384631,-73.7431888,confirmed,Russo Reycling Company,248-12 Brookville Boulevard,Rosedale,NY,11422,"Russo Development Enterprises, Inc.",MTA-ESA CQ033-Mid Storage Yard,43-47 Queens Street (Site Entrance),Long Island City,NY,11101,40.7472814,-73.9390523,confirmed
Mix/Other,35 Cubic Yards,Russo Reycling Company,248-12 Brookville Boulevard,Rosedale,NY,11422,40.6384631,-73.7431888,confirmed,Russo Recycling Company,248-12 Brookville Boulevard,Rosedale,NY,11422,"Russo Development Enterprises, Inc.",MTA-ESA CQ033-Mid Storage Yard,43-47 Queens Street (Site Entrance),Long Island City,NY,11101,40.7472814,-73.9390523,confirmed
Mix/Other,35 Cubic Yards,Russo Reycling Company,248-12 Brookville Boulevard,Rosedale,NY,11422,40.6384631,-73.7431888,confirmed,Russo Recycling Company,248-12 Brookville Boulevard,Rosedale,NY,11422,"Russo Development Enterprises, Inc.",MTA-ESA CQ033-Mid Storage Yard,43-47 Queens Street (Site Entrance),Long Island City,NY,11101,40.7472814,-73.9390523,confirmed
Mix/Other,35 Cubic Yards,Russo Reycling Company,248-12 Brookville Boulevard,Rosedale,NY,11422,40.6384631,-73.7431888,confirmed,Russo Recycling Company,248-12 Brookville Boulevard,Rosedale,NY,11422,"Russo Development Enterprises, Inc.",MTA-ESA CQ033-Mid Storage Yard,43-47 Queens Street (Site Entrance),Long Island City,NY,11101,40.7472814,-73.9390523,confirmed
General Fill,35 Cubic Yards,Russo Reycling Company,248-12 Brookville Boulevard,Rosedale,NY,11422,40.6384631,-73.7431888,confirmed,Russo Reycling Company,248-12 Brookville Boulevard,Rosedale,NY,11422,"Russo Development Enterprises, Inc.",MTA-ESA CQ033-Mid Storage Yard,43-47 Queens Street (Site Entrance),Long Island City,NY,11101,40.7472814,-73.9390523,confirmed
Limited-Use Fill,35 Cubic Yards,Russo Reycling Company,248-12 Brookville Boulevard,Rosedale,NY,11422,40.6384631,-73.7431888,confirmed,Russo Reycling Company,248-12 Brookville Boulevard,Rosedale,NY,11422,"Russo Development Enterprises, Inc.",MTA-ESA CQ033-Mid Storage Yard,43-47 Queens Street (Site Entrance),Long Island City,NY,11101,40.7472814,-73.9390523,confirmed
Limited-Use Fill,35 Cubic Yards,Russo Reycling Company,248-12 Brookville Boulevard,Rosedale,NY,11422,40.6384631,-73.7431888,confirmed,Russo Recycling Company,248-12 Brookville Boulevard,Rosedale,NY,11422,"Russo Development Enterprises, Inc.",MTA-ESA CQ033-Mid Storage Yard,43-47 Queens Street (Site Entrance),Long Island City,NY,11101,40.7472814,-73.9390523,confirmed
